Rollno,Exam ID,AcademicYearID,semester,subjectid,SubjectName,TheoryAggGrade,TheoryAggGradePoint,TheoryCredit,ThIsPresent,PracticalAggMarks,PracticalAggGrade,PracticalAggGradePoint,PracticalCredit,PrIsPresent,SGPA,CGPA,prsgpa,prcgpa,noofbacklog
15399,3605,103,4,1674,WAVES AND OPTICS,BC,7,4,1,0,,0,0,0,NULL,NULL,8.55,8.55,0
15399,3605,103,4,1675,FUNDAMENTALS OF BIOCHEMISTRY-I,CC,6,2,1,0,,0,0,0,NULL,NULL,5.73,5.73,1
15399,3605,103,4,1676,MOLECULAR BASIS OF LIFE,CC,6,2,1,0,,0,0,0,NULL,NULL,0,0,0
15399,3605,103,4,1678,CELL BIOLOGY-I,CD,5,2,1,0,,0,0,0,NULL,NULL,6.73,6.73,0
15399,3761,120,5,1943,MICROBIOLOGY PRACTICALS-III,,0,0,0,86,CC,6,4,1,NULL,NULL,4.33,5.57,3
15399,3761,120,5,1944,PHARMACEUTICAL QUALITY CONTROL AND QUALITY ASSURANCE,CD,5,2,1,0,,0,0,0,NULL,NULL,6.64,6.82,0
15399,3761,120,5,1945,PROFESSIONAL COMMUNICATION,,0,0,0,77,AB,9,2,1,NULL,NULL,7.5,7.72,0
15399,3761,120,5,1946,PHARMACEUTICAL QUALITY CONTROL AND QUALITY ASSURANCE,BC,7,2,1,0,,0,0,0,NULL,NULL,6.82,6.94,0
15399,3761,120,5,1947,CONCEPTS OF GENETIC ENGINEERING,CD,5,2,1,0,,0,0,0,NULL,NULL,6.09,6.34,0
15399,3761,120,5,1948,BIOINFORMATICS,CC,6,2,1,0,,0,0,0,NULL,NULL,4,5.95,1
15399,3761,120,5,1951,FERMENTATION TECHNOLOGY,BC,7,2,1,0,,0,0,0,7.5,6.9,6.09,6.79,0
15399,4167,120,6,2322,ANALYTICAL TECHNIQUES IN BIOLOGY,AA,10,2,1,0,,0,0,0,NULL,NULL,9.08,9.18,0
15399,4167,120,6,2323,PRINCIPLES OF BIOANALYSIS,BC,7,2,1,0,,0,0,0,NULL,NULL,6.82,6.91,0
15399,4167,120,6,2324,BIOPHYSICS,CC,6,2,1,0,,0,0,0,7,6.87,6.86,6.8,0
15399,4167,120,6,2325,FIRST AID & LIFE SUPPORT,BB,8,2,1,0,,0,0,0,NULL,NULL,7.05,7.07,0
15399,4167,120,6,2326,GENERAL VIROLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,7.17,7.21,0
15399,4167,120,6,2328,THERMAL PHYSICS,CC,6,4,1,0,,0,0,0,NULL,NULL,7.3,7.05,0
15399,4167,120,6,2330,PHILOSOPHY,CC,6,2,1,0,,0,0,0,6.71,7.17,7.6,7.48,0
15399,4167,120,6,2335,BIOINFORMATICS,DD,4,2,1,0,,0,0,0,NULL,NULL,5,5.22,0
15399,3283,103,3,2666,BIOINFORMATICS,BB,8,2,1,0,,0,0,0,NULL,NULL,7.2,6.46,0
15399,3605,103,4,2808,PHARMACEUTICAL QUALITY CONTROL AND QUALITY ASSURANCE,BB,8,2,1,0,,0,0,0,NULL,NULL,8.2,7.44,0
15399,3605,103,4,2826,STATISTICAL MECHANICS LAB,,0,0,0,28,CC,6,2,1,NULL,NULL,5.22,6.47,0
15399,3761,120,5,2827,BASIC MOLECULAR BIOLOGY-II,BB,8,2,1,0,,0,0,0,8,8.05,8.54,8.06,0
15399,4167,120,6,2829,PHARMACEUTICAL QUALITY CONTROL AND QUALITY ASSURANCE,BB,8,2,1,0,,0,0,0,NULL,NULL,8.7,8.04,0
15400,3162,88,2,1468,BASIC MOLECULAR BIOLOGY-I,BB,8,2,1,0,,0,0,0,NULL,NULL,8.18,8.64,0
15400,2944,88,1,1604,PRINCIPLES OF BIOANALYSIS,AB,9,2,1,0,,0,0,0,NULL,NULL,8.82,8.95,0
15400,3289,103,3,1967,CONCEPTS OF ORGANIC CHEMISTRY,BC,7,2,1,0,,0,0,0,NULL,NULL,0,5.82,0
15400,2944,88,1,2009,ANALYTICAL TECHNIQUES IN BIOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,7.08,7.5,0
15400,2944,88,1,2240,CONCEPTS OF ORGANIC CHEMISTRY,BC,7,2,1,0,,0,0,0,NULL,NULL,6.91,7,0
15400,3161,88,1,2240,FUNDAMENTALS OF MICROBIOLOGY-II,CC,6,2,1,0,,0,0,0,NULL,NULL,6.91,7,0
15400,3607,103,1,2240,COSMETICS IN DAILY LIFE,BC,7,2,1,0,,0,0,0,NULL,NULL,5.42,5.9,0
15400,4169,120,1,2240,INTRODUCTORY DEVELOPMENTAL BIOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,5.42,5.9,0
15400,3764,120,1,2240,BASIC MOLECULAR GENETICS,BC,7,2,1,0,,0,0,0,6.75,6.12,5.42,5.9,0
15400,4593,136,1,2240,GENERAL VIROLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,5.42,5.9,0
15400,4480,136,1,2240,ANALYTICAL TECHNIQUES IN BIOLOGY,DD,4,2,1,0,,0,0,0,NULL,NULL,5.42,5.9,0
15400,4846,136,1,2240,CELL BIOLOGY-II,BC,7,2,1,0,,0,0,0,NULL,NULL,5.42,5.9,0
15400,2944,88,1,2241,"CREATIVITY, PROBLEM SOLVING AND INNOVATION",,0,0,0,73,AB,9,2,1,NULL,NULL,5.42,5.9,0
15400,3161,88,1,2241,MATHEMATICAL PHYSICS-I,FF,0,4,1,0,,0,0,0,1.4,3.91,0,0,2
15400,2944,88,1,2242,STATISTICS-II,FF,0,4,1,23,DD,4,2,1,NULL,NULL,1.56,4.36,9
15400,2944,88,1,2243,BASIC BIOSTATISTICS,CD,5,2,1,0,,0,0,0,NULL,NULL,6.73,6.5,0
15400,2944,88,1,2244,DIGITAL SYSTEMS AND APPLICATIONS,-N.A.-,0,4,0,0,,0,0,0,NULL,NULL,7.65,7.83,10
15400,3161,88,1,2244,STATISTICS-I,-N.A.-,0,4,0,0,-N.A.-,0,2,0,NULL,NULL,7.65,7.83,10
15400,3607,103,1,2244,DIGITAL SYSTEMS AND APPLICATIONS,DD,4,4,1,0,,0,0,0,NULL,NULL,4.7,3.76,8
15400,3764,120,1,2244,MATHEMATICAL PHYSICS-II LAB,,0,0,0,26,CD,5,2,1,NULL,NULL,4.7,3.76,8
15400,4169,120,1,2244,DIGITAL SYSTEMS AND APPLICATIONS LAB,,0,0,0,31,BC,7,2,1,NULL,NULL,4.7,3.76,8
15400,3162,88,2,2246,"CREATIVITY, PROBLEM SOLVING AND INNOVATION",,0,0,0,54,CD,5,2,1,NULL,NULL,2.5,4.11,12
15400,3288,103,2,2246,MICROBIOLOGY PRACTICALS-I,,0,0,0,95,BC,7,6,1,NULL,NULL,7,6.43,0
15400,3162,88,2,2247,LIFE STYLE DISEASES & MANAGEMENT,AB,9,2,1,0,,0,0,0,NULL,NULL,7,6.43,0
15400,3288,103,2,2247,STATISTICS-II,DD,4,4,1,28,CC,6,2,1,NULL,NULL,6.5,6.53,1
15400,3162,88,2,2248,DIGITAL SYSTEMS AND APPLICATIONS,BC,7,4,1,0,,0,0,0,NULL,NULL,7.55,8.07,0
15400,3162,88,2,2249,ENGINEERING DRAWING,BC,7,2,1,0,,0,0,0,NULL,NULL,7.4,7.71,0
15400,3162,88,2,2251,CHEMISTRY-I,AB,9,4,1,42,AB,9,2,1,NULL,NULL,9.35,8.79,0
15400,3288,103,2,2251,ELEMENTS OF MODERN PHYSICS LAB,,0,0,0,34,BB,8,2,1,NULL,NULL,9.07,8.9,0
15400,3610,103,4,2515,BASIC MEDICAL BIOTECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,8,8.11,0
15400,3609,103,3,2727,BASIC MOLECULAR BIOLOGY-II,CD,5,2,1,0,,0,0,0,5.8,6.45,5,6.59,0
15400,3289,103,3,2727,PRINCIPLES OF ENVIRONMENTAL BIOTECHNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,5,6.59,0
15400,4171,120,3,2727,PROFESSIONAL COMMUNICATION,,0,0,0,72,BB,8,2,1,NULL,NULL,9,8.56,0
15400,3765,120,3,2727,BASIC MOLECULAR BIOLOGY-II,AB,9,2,1,0,,0,0,0,9.3,8.69,9,8.56,0
15400,4434,136,3,2727,MICROBIAL PHYSIOLOGY,AA,10,2,1,0,,0,0,0,NULL,NULL,9,8.56,0
15400,4594,136,3,2727,FERMENTATION TECHNOLOGY,CC,6,2,1,0,,0,0,0,9.4,8.8,9.3,8.69,0
15400,5227,153,3,2727,BIOINFORMATICS,AA,10,2,1,0,,0,0,0,NULL,NULL,9.3,8.69,0
15400,4944,153,3,2727,BASIC AGRICULTURAL MICROBIOLOGY,AB,9,2,1,0,,0,0,0,NULL,NULL,9.3,8.69,0
15400,3289,103,3,2728,CONTRIBUTOR PERSONALITY DEVELOPMENT,,0,0,0,80,AA,10,2,1,NULL,NULL,9.3,8.69,0
15400,3609,103,3,2728,BASIC FORENSIC BIOTECHNOLOGY,AA,10,2,1,0,,0,0,0,NULL,NULL,9.3,8.69,0
15400,3765,120,3,2728,BASIC FORENSIC BIOTECHNOLOGY,AB,9,2,1,0,,0,0,0,NULL,NULL,7.4,7.07,0
15400,4171,120,3,2728,FERMENTATION TECHNOLOGY,DD,4,2,1,0,,0,0,0,7.4,7.12,7.4,7.07,0
15400,4434,136,3,2728,CONTRIBUTOR PERSONALITY DEVELOPMENT,,0,0,0,63,BC,7,2,1,NULL,NULL,7.4,7.07,0
15400,4594,136,3,2728,BASIC MOLECULAR BIOLOGY-II,BC,7,2,1,0,,0,0,0,7.5,7.72,8.75,7.77,0
15400,4944,153,3,2728,PRINCIPLES OF BIOPROCESS ENGINEERING AND TECHNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,8.75,7.77,0
15400,3609,103,3,2729,PLANT BIOTECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,8.75,7.77,0
15400,3289,103,3,2729,FOOD AND DAIRY MICROBIOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,8.75,7.77,0
15400,3289,103,3,2730,FOOD AND DAIRY MICROBIOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,8.5,7.3,0
15400,3289,103,3,2731,FERMENTATION TECHNOLOGY,CC,6,2,1,0,,0,0,0,7.5,7.36,7.3,7.34,0
15400,3289,103,3,2732,FERMENTATION TECHNOLOGY,DD,4,2,1,0,,0,0,0,7,7.06,6.9,7.07,0
15400,3610,103,4,2734,BASIC FORENSIC BIOTECHNOLOGY,AB,9,2,1,0,,0,0,0,NULL,NULL,7.4,7.57,0
15400,4172,120,4,2734,FERMENTATION TECHNOLOGY,BC,7,2,1,0,,0,0,0,8.1,7.27,7.3,7.12,0
15400,4680,136,4,2734,CONTRIBUTOR PERSONALITY DEVELOPMENT,,0,0,0,64,BC,7,2,1,NULL,NULL,7.3,7.12,0
15400,4295,136,4,2734,BIOINFORMATICS,BB,8,2,1,0,,0,0,0,NULL,NULL,7.3,7.12,0
15400,4945,153,4,2734,MICROBIOLOGY PRACTICALS-II,,0,0,0,98,BC,7,6,1,NULL,NULL,6.92,6.36,0
15400,3610,103,4,2735,PROFESSIONAL COMMUNICATION,,0,0,0,51,CD,5,2,1,NULL,NULL,6.92,6.36,0
15400,4172,120,4,2735,PRINCIPLES OF BIOPROCESS ENGINEERING AND TECHNOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,7.69,7.1,0
15400,4295,136,4,2735,BASIC BUSINESS BIOTECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,7.2,7.11,0
15400,4680,136,4,2735,BASIC FORENSIC BIOTECHNOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,7.2,7.11,0
15400,4945,153,4,2735,BASIC MEDICAL BIOTECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,7.2,7.11,0
15400,3610,103,4,2736,CONTRIBUTOR PERSONALITY DEVELOPMENT,,0,0,0,80,AA,10,2,1,NULL,NULL,7.2,7.11,0
15400,4172,120,4,2736,CONTRIBUTOR PERSONALITY DEVELOPMENT,,0,0,0,67,BB,8,2,1,NULL,NULL,6.3,6.79,0
15400,4295,136,4,2736,BASIC FORENSIC BIOTECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,6.3,6.79,0
15400,4680,136,4,2736,BASIC MOLECULAR BIOLOGY-II,CD,5,2,1,0,,0,0,0,5.6,6.1,6.75,6.21,0
15400,3610,103,4,2737,PRINCIPLES OF BIOPROCESS ENGINEERING AND TECHNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,6.75,6.21,0
15400,3610,103,4,2738,FOOD AND DAIRY MICROBIOLOGY,DD,4,2,1,0,,0,0,0,NULL,NULL,4,5.66,1
15400,3610,103,4,2739,BASIC MOLECULAR BIOLOGY-II,DD,4,2,1,0,,0,0,0,7.3,6.83,7.58,6.73,0
15400,3289,103,3,2793,MICROBIAL PHYSIOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,7.67,7.29,0
15400,3609,103,3,2796,MEDICAL MICROBIOLOGY,DD,4,2,1,0,,0,0,0,NULL,NULL,6.8,6.84,0
15400,3289,103,3,2796,BASIC AGRICULTURAL MICROBIOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,6.8,6.84,0
15400,3765,120,3,2796,QUANTUM MECHANICS LAB,,0,0,0,6,FF,0,2,0,NULL,NULL,8.43,8.82,8
15400,4171,120,3,2796,MINOR PROJECT,,0,0,0,18,FF,0,4,0,NULL,NULL,8.43,8.82,8
15400,4594,136,3,2796,MICROBIAL PHYSIOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,6.83,6.65,0
15400,4434,136,3,2796,BASIC MOLECULAR BIOLOGY-II,CC,6,2,1,0,,0,0,0,7,6.71,6.83,6.65,0
15400,3610,103,4,2806,BIOINFORMATICS,AB,9,2,1,0,,0,0,0,NULL,NULL,7,6.71,0
15400,4172,120,4,2806,FOOD AND DAIRY MICROBIOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,7.75,7.27,0
15400,4295,136,4,2806,PRINCIPLES OF BIOPROCESS ENGINEERING AND TECHNOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,7.75,7.27,0
15400,4680,136,4,2806,BASIC BUSINESS BIOTECHNOLOGY,AA,10,2,1,0,,0,0,0,NULL,NULL,8.2,7.44,0
15400,3610,103,4,2826,ELECTROMAGNETIC THEORY,DD,4,4,1,0,,0,0,0,NULL,NULL,5.22,6.47,0
15400,5228,153,5,3175,BASIC ANIMAL BIOTECHNOLOGY,DD,4,2,1,0,,0,0,0,NULL,NULL,5.9,5.82,0
15400,4946,153,5,3175,BASIC FORENSIC BIOTECHNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,5.9,5.82,0
15400,4946,153,5,3176,BASIC BUSINESS BIOTECHNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,5.2,5.62,0
15400,4946,153,5,3177,BASIC FORENSIC BIOTECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,5.7,5.77,0
15400,4946,153,5,3178,PHARMACEUTICAL QUALITY CONTROL AND QUALITY ASSURANCE,BC,7,2,1,0,,0,0,0,NULL,NULL,7.3,7.45,0
15400,4946,153,5,3179,BASIC BUSINESS BIOTECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,5.4,6.04,0
15400,5282,153,6,3182,BASIC BIOSTATISTICS,FF,0,2,0,0,,0,0,0,0,5.29,0,5.16,2
15400,5282,153,6,3183,ANALOG SYSTEMS AND APPLICATIONS,FF,0,4,1,0,,0,0,0,NULL,NULL,0.86,4.59,8
15400,5282,153,6,3184,SOLID STATE PHYSICS,CC,6,4,1,0,,0,0,0,NULL,NULL,0,6.5,1
15400,5282,153,6,3185,ANALYTICAL TECHNIQUES,BC,7,4,1,0,,0,0,0,NULL,NULL,6.79,7.73,0
15400,5282,153,6,3186,BASIC BIOSTATISTICS,BC,7,2,1,0,,0,0,0,7,5.62,4,5.43,0
15400,4946,153,5,4233,ELECTROMAGNETIC THEORY,CC,6,4,1,0,,0,0,0,5.67,5.56,4,5.41,0
15400,5282,153,6,4236,STATISTICAL MECHANICS,CC,6,4,1,0,,0,0,0,NULL,NULL,4,5.41,0
15401,2931,88,1,1134,LIBERAL ARTS - PHOTOGRAPHY,,0,0,0,82,AB,9,2,1,6.82,6.82,0,0,0
15401,3155,88,1,1135,CONCEPTS OF PHYSICS-I,BB,8,2,1,0,,0,0,0,NULL,NULL,0,0,0
15401,2931,88,1,1135,CONCEPTS OF PHYSICAL CHEMISTRY,BC,7,2,1,0,,0,0,0,NULL,NULL,0,0,0
15401,2931,88,1,1136,CLINICAL CARDIO RESPIRATORY CONDITIONS,DD,4,4,1,0,,0,0,0,4,5.34,4.82,5.48,0
15401,2931,88,1,1137,PHYSIOTHERAPY IN SPORTS & ALLIED THERAPEUTICS,BC,7,3,1,32,CC,6,1,1,NULL,NULL,5.89,5.61,0
15401,2931,88,1,1138,FOUNDATIONS OF IMMUNOLOGY,AA,10,2,1,0,,0,0,0,NULL,NULL,9.91,9.7,0
15401,2931,88,1,1139,LABORATORY-III,,0,0,0,96,BB,8,6,1,NULL,6.23,6.67,6.16,1
15401,2931,88,1,1140,CRITICAL THINKING AND LOGIC,CC,6,2,1,0,,0,0,0,6.08,6.56,7.18,6.73,0
15401,3156,88,2,1141,CELL BIOLOGY-II,CC,6,2,1,0,,0,0,0,NULL,NULL,5,6.45,0
15401,3156,88,2,1142,BASIC BIOSTATISTICS,FF,0,2,1,0,,0,0,0,NULL,5.17,3.33,5.07,3
15401,3156,88,2,1143,BIOMOLECULES AND NUTRITION,BB,8,2,1,0,,0,0,0,NULL,NULL,8.09,7.74,0
15401,3156,88,2,1144,CELL BIOLOGY-II,BC,7,2,1,0,,0,0,0,NULL,NULL,7.18,7.15,0
15401,3156,88,2,1145,BASIC MATHEMATICS FOR BIOLOGISTS,BC,7,2,1,0,,0,0,0,NULL,4.91,0,0,2
15401,3156,88,2,1146,ECOLOGY,AB,9,2,1,0,,0,0,0,NULL,7.82,0,0,0
15401,3156,88,2,1147,LIBERAL ARTS - PHOTOGRAPHY,,0,0,0,78,AB,9,2,1,NULL,7.91,0,0,0
15401,3283,103,3,1400,BASIC GENETICS,CC,6,2,1,0,,0,0,0,NULL,NULL,6,6.45,0
15401,3283,103,3,1401,ENZYMOLOGY,BC,7,2,1,0,,0,0,0,NULL,NULL,8.58,8.49,0
15401,3283,103,3,1402,PLANT BIOCHEMISTRY,CC,6,2,1,0,,0,0,0,NULL,NULL,6.4,7.3,0
15401,3283,103,3,1403,PLANT BIOTECHNOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,7.5,8.52,0
15401,3283,103,3,1404,PROFESSIONAL COMMUNICATION,,0,0,0,78,BB,8,2,1,NULL,NULL,6.64,7.26,0
15401,3283,103,3,1405,PRINCIPLES OF BIOPROCESS ENGINEERING AND TECHNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,5.33,4.92,11
15401,3283,103,3,1406,BASIC ANIMAL BIOTECHNOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,8.3,9.1,0
15401,3283,103,3,1407,"SOCIETY, GOVERNANCE AND INTERNATIONAL STUDIES",CC,6,1,1,29,CC,6,1,1,6.4,6.74,7,6.8,0
15401,3156,88,2,1468,CELL BIOLOGY-II,BB,8,2,1,0,,0,0,0,NULL,NULL,8.18,8.64,0
15401,2931,88,1,1604,VALUES AND ETHICS,BC,7,2,1,0,,0,0,0,NULL,NULL,8.82,8.95,0
15401,3605,103,4,1670,FUNDAMENTALS OF BIOCHEMISTRY-II,CC,6,2,1,0,,0,0,0,NULL,NULL,0,5.77,2
15401,3605,103,4,1671,BASIC BIOSTATISTICS,CC,6,2,1,0,,0,0,0,NULL,NULL,6.82,6.95,0
15401,3605,103,4,1672,FUNDAMENTALS OF MICROBIOLOGY-I,BC,7,2,1,0,,0,0,0,7.55,7.41,7.27,7.27,0
15401,3605,103,4,1673,MOLECULAR BASIS OF LIFE,CC,6,2,1,0,,0,0,0,NULL,NULL,0,0,1
15401,3605,103,4,1674,WAVES AND OPTICS LAB,,0,0,0,41,AB,9,2,1,NULL,NULL,8.55,8.55,0
15401,3605,103,4,1675,CELL BIOLOGY-I,CD,5,2,1,0,,0,0,0,NULL,NULL,5.73,5.73,1
15401,3605,103,4,1676,CELL BIOLOGY-I,BC,7,2,1,0,,0,0,0,NULL,NULL,6.73,6.73,0
15401,3605,103,4,1678,LABORATORY-II,,0,0,0,99,BC,7,6,1,NULL,NULL,6.73,6.73,0
15401,3605,103,4,1679,LIBERAL ARTS - PHOTOGRAPHY,,0,0,0,80,AB,9,2,1,NULL,NULL,0,0,0
15401,3761,120,5,1943,CONCEPTS OF MICROBIAL ECOLOGY AND DIVERSITY,FF,0,2,1,0,,0,0,0,NULL,NULL,4.33,5.57,3
15401,3761,120,5,1944,CONTRIBUTOR PERSONALITY DEVELOPMENT,,0,0,0,68,BB,8,2,1,NULL,NULL,6.64,6.82,0
15401,3761,120,5,1945,CONCEPTS OF GENETIC ENGINEERING,BB,8,2,1,0,,0,0,0,NULL,NULL,7.5,7.72,0
15401,3761,120,5,1946,PLANT BIOCHEMISTRY,BC,7,2,1,0,,0,0,0,NULL,NULL,6.82,6.94,0
15401,3761,120,5,1947,PRINCIPLES OF BIOPROCESS ENGINEERING AND TECHNOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,6.09,6.34,0
15401,3761,120,5,1948,FERMENTATION TECHNOLOGY,DD,4,2,1,0,,0,0,0,5.3,5.85,4,5.95,1
15401,3761,120,5,1951,BIOINFORMATICS,BB,8,2,1,0,,0,0,0,NULL,NULL,6.09,6.79,0
15401,3283,103,3,1967,CONCEPTS OF PHYSICS-II,CD,5,2,1,0,,0,0,0,NULL,NULL,0,5.82,0
15401,4167,120,6,2322,BIOTECHNOLOGY PRACTICALS-I,,0,0,0,124,AA,10,6,1,NULL,NULL,9.08,9.18,0
15401,4167,120,6,2323,BASIC BIOSTATISTICS,BB,8,2,1,0,,0,0,0,NULL,NULL,6.82,6.91,0
15401,4167,120,6,2324,CONCEPTS OF PHYSICS-II,CC,6,2,1,0,,0,0,0,NULL,NULL,6.86,6.8,0
15401,4167,120,6,2325,LABORATORY-III,,0,0,0,108,BB,8,6,1,NULL,NULL,7.05,7.07,0
15401,4167,120,6,2326,CELL BIOLOGY-II,AB,9,2,1,0,,0,0,0,NULL,NULL,7.17,7.21,0
15401,4167,120,6,2328,MATHEMATICAL PHYSICS-II LAB,,0,0,0,35,BC,7,2,1,NULL,NULL,7.3,7.05,0
15401,4167,120,6,2330,DIGITAL SYSTEMS AND APPLICATIONS LAB,,0,0,0,35,BC,7,2,1,NULL,NULL,7.6,7.48,0
15401,4167,120,6,2335,CONTRIBUTOR PERSONALITY DEVELOPMENT,,0,0,0,59,CC,6,2,1,NULL,NULL,5,5.22,0
15401,3283,103,3,2666,BASIC AGRICULTURAL MICROBIOLOGY,AB,9,2,1,0,,0,0,0,NULL,NULL,7.2,6.46,0
15401,3605,103,4,2808,BASIC MOLECULAR BIOLOGY-II,AB,9,2,1,0,,0,0,0,9.4,8.94,9.58,8.84,0
15401,3605,103,4,2826,QUANTUM MECHANICS LAB,,0,0,0,48,AA,10,2,1,NULL,NULL,9.07,8.9,0
15401,3761,120,5,2827,PLANT BIOTECHNOLOGY,AB,9,2,1,0,,0,0,0,NULL,NULL,8.54,8.06,0
15401,4167,120,6,2829,CONCEPTS OF MICROBIAL ECOLOGY AND DIVERSITY,AB,9,2,1,0,,0,0,0,NULL,NULL,8.7,8.04,0
15402,2931,88,1,1134,CONCEPTS OF PHYSICS-I,BC,7,2,1,0,,0,0,0,NULL,NULL,0,0,0
15402,2931,88,1,1135,ECOLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,0,0,0
15402,2931,88,1,1136,CLINICAL TRAINING,,0,0,0,62,CC,6,6,1,NULL,NULL,4,5.34,0
15402,2931,88,1,1137,PHYSIOTHERAPY IN GERIATRIC & HAND CONDITIONS,AB,9,3,1,38,AB,9,1,1,NULL,NULL,5.89,5.61,0
15402,2931,88,1,1138,GENERAL VIROLOGY,AB,9,2,1,0,,0,0,0,NULL,NULL,9.91,9.7,0
15402,2931,88,1,1139,BASIC MOLECULAR GENETICS,CC,6,2,1,0,,0,0,0,NULL,NULL,5,6.38,0
15402,2931,88,1,1140,INTRODUCTORY DEVELOPMENTAL BIOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,7.18,6.73,0
15402,3156,88,2,1141,INTRODUCTORY DEVELOPMENTAL BIOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,5,6.45,0
15402,3156,88,2,1142,FUNDAMENTALS OF BIOCHEMISTRY-II,CD,5,2,1,0,,0,0,0,NULL,5.17,3.33,5.07,3
15402,3156,88,2,1143,BASIC MOLECULAR BIOLOGY-I,AB,9,2,1,0,,0,0,0,NULL,NULL,8.09,7.74,0
15402,3156,88,2,1144,GENERAL VIROLOGY,BB,8,2,1,0,,0,0,0,NULL,NULL,7.18,7.15,0
15402,3156,88,2,1145,ECOLOGY,BC,7,2,1,0,,0,0,0,NULL,4.91,0,0,2
15402,3156,88,2,1146,ANIMAL SCIENCES,BC,7,4,1,0,,0,0,0,NULL,7.82,0,0,0
15402,3156,88,2,1147,CONCEPTS OF PHYSICAL CHEMISTRY,BC,7,2,1,0,,0,0,0,NULL,7.91,0,0,0
15402,3283,103,3,1400,FUNDAMENTALS OF BIOCHEMISTRY-I,CD,5,2,1,0,,0,0,0,NULL,NULL,6,6.45,0
15402,3283,103,3,1401,HUMAN PHYSIOLOGY,AB,9,2,1,0,,0,0,0,NULL,NULL,8.58,8.49,0
15402,3283,103,3,1402,ENZYME TECHNOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,6.4,7.3,0
15402,3283,103,3,1403,BASIC MOLECULAR BIOLOGY-II,BB,8,2,1,0,,0,0,0,7.09,8.24,7.5,8.52,0
15402,3283,103,3,1404,PLANT BIOTECHNOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,6.64,7.26,0
15402,3283,103,3,1405,FOOD AND DAIRY MICROBIOLOGY,CC,6,2,1,0,,0,0,0,NULL,NULL,5.33,4.92,4
15402,3283,103,3,1406,"SOCIETY, GOVERNANCE AND INTERNATIONAL STUDIES",AB,9,1,1,41,AB,9,1,1,8.7,9.04,8.3,9.1,0
15402,3283,103,3,1407,CONCEPTS OF ORGANIC CHEMISTRY,BB,8,2,1,0,,0,0,0,NULL,NULL,7.91,8.14,0
15402,3156,88,2,1468,EVOLUTION AND BEHAVIOUR,BC,7,2,1,0,,0,0,0,NULL,NULL,8.18,8.64,0
15402,2931,88,1,1633,FUNDAMENTALS OF BIOCHEMISTRY-II,BB,8,2,1,0,,0,0,0,NULL,NULL,8.09,8.09,0
15402,3605,103,4,1670,BASIC BIOSTATISTICS,CC,6,2,1,0,,0,0,0,NULL,NULL,0,5.77,2
15402,3605,103,4,1671,FUNDAMENTALS OF MICROBIOLOGY-II,BC,7,2,1,0,,0,0,0,NULL,NULL,6.82,6.95,0
15402,3605,103,4,1672,FUNDAMENTALS OF BIOCHEMISTRY-I,BC,7,2,1,0,,0,0,0,NULL,NULL,7.27,7.27,0
15402,3605,103,4,1673,CONCEPTS OF INORGANIC CHEMISTRY,BB,8,2,1,0,,0,0,0,NULL,NULL,8,6.91,0
15402,3605,103,4,1674,ENVIRONMENTAL SCIENCES,CD,5,2,1,0,,0,0,0,NULL,NULL,0,0,0
15402,3605,103,4,1675,LABORATORY-II,,0,0,0,100,BC,7,6,1,NULL,NULL,5.73,5.73,1
